event_id,user_id,trail_id,venue_id,timestamp,name,venue_category,venue_city,address,previous_event_id,previous_place,next_event_id,next_place,is_high_memory_load,event_text
2018_1335096__event_001,70703,2018_1335096,4008,2017-11-28 05:24:00,リヴァスポット早戸,Fishing Spot,Hachiōji,,,,2018_1335096__event_002,ZERO RACING,False,"On November 28, 2017 at 05:24, the user visited リヴァスポット早戸, a Fishing Spot in Hachiōji. Next place: ZERO RACING."
2018_1335096__event_002,70703,2018_1335096,3214,2017-11-28 10:01:00,ZERO RACING,Automotive Shop,Hachiōji,緑区青山2981-3,2018_1335096__event_001,リヴァスポット早戸,,,False,"On November 28, 2017 at 10:01, the user visited ZERO RACING, a Automotive Shop in Hachiōji. Address: 緑区青山2981-3. Previous place: リヴァスポット早戸."
2018_1335097__event_001,70703,2018_1335097,2602,2017-11-30 00:47:00,JR 2-3番線ホーム,Platform,Hachiōji,緑区橋本6-1-25,,,2018_1335097__event_002,くいしんぼ 八王子北口店,False,"On November 30, 2017 at 00:47, the user visited JR 2-3番線ホーム, a Platform in Hachiōji. Address: 緑区橋本6-1-25. Next place: くいしんぼ 八王子北口店."
2018_1335097__event_002,70703,2018_1335097,1452,2017-11-30 05:57:00,くいしんぼ 八王子北口店,Steakhouse,Hachiōji,東町13-12,2018_1335097__event_001,JR 2-3番線ホーム,2018_1335097__event_003,酒菜 まさ蔵,False,"On November 30, 2017 at 05:57, the user visited くいしんぼ 八王子北口店, a Steakhouse in Hachiōji. Address: 東町13-12. Previous place: JR 2-3番線ホーム. Next place: 酒菜 まさ蔵."
2018_1335097__event_003,70703,2018_1335097,2442,2017-11-30 11:38:00,酒菜 まさ蔵,Japanese Restaurant,Hachiōji,緑区橋本3-15-17,2018_1335097__event_002,くいしんぼ 八王子北口店,,,False,"On November 30, 2017 at 11:38, the user visited 酒菜 まさ蔵, a Japanese Restaurant in Hachiōji. Address: 緑区橋本3-15-17. Previous place: くいしんぼ 八王子北口店."
2018_1335098__event_001,70703,2018_1335098,2070,2017-12-01 12:04:00,もつ一 橋本店,BBQ Joint,Hachiōji,緑区橋本3-31-6,,,2018_1335098__event_002,めん処 仁兵衛 橋本北口店,False,"On December 1, 2017 at 12:04, the user visited もつ一 橋本店, a BBQ Joint in Hachiōji. Address: 緑区橋本3-31-6. Next place: めん処 仁兵衛 橋本北口店."
2018_1335098__event_002,70703,2018_1335098,3044,2017-12-01 14:56:00,めん処 仁兵衛 橋本北口店,Ramen Restaurant,Hachiōji,緑区橋本6-2-2,2018_1335098__event_001,もつ一 橋本店,,,False,"On December 1, 2017 at 14:56, the user visited めん処 仁兵衛 橋本北口店, a Ramen Restaurant in Hachiōji. Address: 緑区橋本6-2-2. Previous place: もつ一 橋本店."
2018_1335099__event_001,70703,2018_1335099,1001,2017-12-04 02:42:00,相模原協同病院,Hospital,Hachiōji,緑区橋本2-8-18,,,2018_1335099__event_002,独楽寿司,False,"On December 4, 2017 at 02:42, the user visited 相模原協同病院, a Hospital in Hachiōji. Address: 緑区橋本2-8-18. Next place: 独楽寿司."
2018_1335099__event_002,70703,2018_1335099,85,2017-12-04 03:40:00,独楽寿司,Sushi Restaurant,Hachiōji,鑓水2-175-2,2018_1335099__event_001,相模原協同病院,2018_1335099__event_003,らぁめんしょっぷ庵庵,False,"On December 4, 2017 at 03:40, the user visited 独楽寿司, a Sushi Restaurant in Hachiōji. Address: 鑓水2-175-2. Previous place: 相模原協同病院. Next place: らぁめんしょっぷ庵庵."
2018_1335099__event_003,70703,2018_1335099,1066,2017-12-04 09:40:00,らぁめんしょっぷ庵庵,Ramen Restaurant,Hachiōji,中央区横山台1-2-16,2018_1335099__event_002,独楽寿司,,,False,"On December 4, 2017 at 09:40, the user visited らぁめんしょっぷ庵庵, a Ramen Restaurant in Hachiōji. Address: 中央区横山台1-2-16. Previous place: 独楽寿司."
2018_1335100__event_001,70703,2018_1335100,1001,2017-12-07 02:41:00,相模原協同病院,Hospital,Hachiōji,緑区橋本2-8-18,,,2018_1335100__event_002,スシロー,False,"On December 7, 2017 at 02:41, the user visited 相模原協同病院, a Hospital in Hachiōji. Address: 緑区橋本2-8-18. Next place: スシロー."
2018_1335100__event_002,70703,2018_1335100,3953,2017-12-07 04:41:00,スシロー,Sushi Restaurant,Hachiōji,緑区西橋本4-8-48,2018_1335100__event_001,相模原協同病院,2018_1335100__event_003,築地山加,False,"On December 7, 2017 at 04:41, the user visited スシロー, a Sushi Restaurant in Hachiōji. Address: 緑区西橋本4-8-48. Previous place: 相模原協同病院. Next place: 築地山加."
2018_1335100__event_003,70703,2018_1335100,248,2017-12-07 11:25:00,築地山加,Sake Bar,Hachiōji,中央区相模原2-9-1,2018_1335100__event_002,スシロー,,,False,"On December 7, 2017 at 11:25, the user visited 築地山加, a Sake Bar in Hachiōji. Address: 中央区相模原2-9-1. Previous place: スシロー."
2018_1335104__event_001,70703,2018_1335104,2070,2017-12-27 12:29:00,もつ一 橋本店,BBQ Joint,Hachiōji,緑区橋本3-31-6,,,2018_1335104__event_002,ドン・キホーテ,False,"On December 27, 2017 at 12:29, the user visited もつ一 橋本店, a BBQ Joint in Hachiōji. Address: 緑区橋本3-31-6. Next place: ドン・キホーテ."
2018_1335104__event_002,70703,2018_1335104,3453,2017-12-27 15:28:00,ドン・キホーテ,Discount Store,Hachiōji,緑区橋本3-3-1,2018_1335104__event_001,もつ一 橋本店,,,False,"On December 27, 2017 at 15:28, the user visited ドン・キホーテ, a Discount Store in Hachiōji. Address: 緑区橋本3-3-1. Previous place: もつ一 橋本店."
2018_1335105__event_001,70703,2018_1335105,1001,2017-12-29 03:03:00,相模原協同病院,Hospital,Hachiōji,緑区橋本2-8-18,,,2018_1335105__event_002,KAZE 本店,False,"On December 29, 2017 at 03:03, the user visited 相模原協同病院, a Hospital in Hachiōji. Address: 緑区橋本2-8-18. Next place: KAZE 本店."
2018_1335105__event_002,70703,2018_1335105,3949,2017-12-29 04:04:00,KAZE 本店,Ramen Restaurant,Hachiōji,緑区大島2691-4,2018_1335105__event_001,相模原協同病院,2018_1335105__event_003,ムラサキスポーツ 八王子店,False,"On December 29, 2017 at 04:04, the user visited KAZE 本店, a Ramen Restaurant in Hachiōji. Address: 緑区大島2691-4. Previous place: 相模原協同病院. Next place: ムラサキスポーツ 八王子店."
2018_1335105__event_003,70703,2018_1335105,1208,2017-12-29 08:13:00,ムラサキスポーツ 八王子店,Board Shop,Hachiōji,東町12-2,2018_1335105__event_002,KAZE 本店,2018_1335105__event_004,つるや製菓 (都まんじゅう),False,"On December 29, 2017 at 08:13, the user visited ムラサキスポーツ 八王子店, a Board Shop in Hachiōji. Address: 東町12-2. Previous place: KAZE 本店. Next place: つるや製菓 (都まんじゅう)."
2018_1335105__event_004,70703,2018_1335105,2435,2017-12-29 08:41:00,つるや製菓 (都まんじゅう),Wagashi Place,Hachiōji,旭町7-8,2018_1335105__event_003,ムラサキスポーツ 八王子店,,,False,"On December 29, 2017 at 08:41, the user visited つるや製菓 (都まんじゅう), a Wagashi Place in Hachiōji. Address: 旭町7-8. Previous place: ムラサキスポーツ 八王子店."
2018_1335107__event_001,70703,2018_1335107,1281,2018-01-05 04:21:00,アリオ橋本,Shopping Mall,Hachiōji,緑区大山町1-22,,,2018_1335107__event_002,餃子の王将,False,"On January 5, 2018 at 04:21, the user visited アリオ橋本, a Shopping Mall in Hachiōji. Address: 緑区大山町1-22. Next place: 餃子の王将."
2018_1335107__event_002,70703,2018_1335107,4160,2018-01-05 04:32:00,餃子の王将,Chinese Restaurant,Hachiōji,緑区大山町1-22,2018_1335107__event_001,アリオ橋本,,,False,"On January 5, 2018 at 04:32, the user visited 餃子の王将, a Chinese Restaurant in Hachiōji. Address: 緑区大山町1-22. Previous place: アリオ橋本."
2018_1335108__event_001,70703,2018_1335108,3807,2018-01-07 11:13:00,ユニクロ,Clothing Store,Hachiōji,緑区橋本3-28-1,,,2018_1335108__event_002,ロピア,False,"On January 7, 2018 at 11:13, the user visited ユニクロ, a Clothing Store in Hachiōji. Address: 緑区橋本3-28-1. Next place: ロピア."
2018_1335108__event_002,70703,2018_1335108,3526,2018-01-07 11:15:00,ロピア,Supermarket,Hachiōji,緑区橋本3-28-1,2018_1335108__event_001,ユニクロ,,,False,"On January 7, 2018 at 11:15, the user visited ロピア, a Supermarket in Hachiōji. Address: 緑区橋本3-28-1. Previous place: ユニクロ."
2018_1335109__event_001,70703,2018_1335109,1425,2018-01-09 20:08:00,JR 橋本駅 (JR Hashimoto Sta.),Train Station,Hachiōji,緑区橋本6-1-25,,,2018_1335109__event_002,八王子駅 (Hachiōji Sta.),False,"On January 9, 2018 at 20:08, the user visited JR 橋本駅 (JR Hashimoto Sta.), a Train Station in Hachiōji. Address: 緑区橋本6-1-25. Next place: 八王子駅 (Hachiōji Sta.)."
2018_1335109__event_002,70703,2018_1335109,2,2018-01-09 20:21:00,八王子駅 (Hachiōji Sta.),Train Station,Hachiōji,旭町1-1,2018_1335109__event_001,JR 橋本駅 (JR Hashimoto Sta.),,,False,"On January 9, 2018 at 20:21, the user visited 八王子駅 (Hachiōji Sta.), a Train Station in Hachiōji. Address: 旭町1-1. Previous place: JR 橋本駅 (JR Hashimoto Sta.)."
2018_1335110__event_001,70703,2018_1335110,3949,2018-01-17 09:37:00,KAZE 本店,Ramen Restaurant,Hachiōji,緑区大島2691-4,,,2018_1335110__event_002,ローソン 大島中ノ原店,False,"On January 17, 2018 at 09:37, the user visited KAZE 本店, a Ramen Restaurant in Hachiōji. Address: 緑区大島2691-4. Next place: ローソン 大島中ノ原店."
2018_1335110__event_002,70703,2018_1335110,1301,2018-01-17 09:59:00,ローソン 大島中ノ原店,Convenience Store,Hachiōji,緑区大島2689-1,2018_1335110__event_001,KAZE 本店,,,False,"On January 17, 2018 at 09:59, the user visited ローソン 大島中ノ原店, a Convenience Store in Hachiōji. Address: 緑区大島2689-1. Previous place: KAZE 本店."
2018_1335111__event_001,70703,2018_1335111,1208,2018-01-18 05:22:00,ムラサキスポーツ 八王子店,Board Shop,Hachiōji,東町12-2,,,2018_1335111__event_002,マクドナルド,False,"On January 18, 2018 at 05:22, the user visited ムラサキスポーツ 八王子店, a Board Shop in Hachiōji. Address: 東町12-2. Next place: マクドナルド."
2018_1335111__event_002,70703,2018_1335111,183,2018-01-18 07:06:00,マクドナルド,Fast Food Restaurant,Hachiōji,万町53-1,2018_1335111__event_001,ムラサキスポーツ 八王子店,2018_1335111__event_003,ENEOS EneJet 相模原北SS,False,"On January 18, 2018 at 07:06, the user visited マクドナルド, a Fast Food Restaurant in Hachiōji. Address: 万町53-1. Previous place: ムラサキスポーツ 八王子店. Next place: ENEOS EneJet 相模原北SS."
2018_1335111__event_003,70703,2018_1335111,2543,2018-01-18 07:34:00,ENEOS EneJet 相模原北SS,Gas Station,Hachiōji,中央区宮下本町3-39-1,2018_1335111__event_002,マクドナルド,2018_1335111__event_004,ホームセンターコーナン 相模原西橋本店,False,"On January 18, 2018 at 07:34, the user visited ENEOS EneJet 相模原北SS, a Gas Station in Hachiōji. Address: 中央区宮下本町3-39-1. Previous place: マクドナルド. Next place: ホームセンターコーナン 相模原西橋本店."
2018_1335111__event_004,70703,2018_1335111,574,2018-01-18 09:12:00,ホームセンターコーナン 相模原西橋本店,Furniture / Home Store,Hachiōji,緑区西橋本5-4-3,2018_1335111__event_003,ENEOS EneJet 相模原北SS,,,False,"On January 18, 2018 at 09:12, the user visited ホームセンターコーナン 相模原西橋本店, a Furniture / Home Store in Hachiōji. Address: 緑区西橋本5-4-3. Previous place: ENEOS EneJet 相模原北SS."
2018_1335116__event_001,70703,2018_1335116,4298,2018-02-25 04:20:00,元祖一条流がんこ総本家 分店,Ramen Restaurant,Hachiōji,緑区向原4-2-3,,,2018_1335116__event_002,木曽路,False,"On February 25, 2018 at 04:20, the user visited 元祖一条流がんこ総本家 分店, a Ramen Restaurant in Hachiōji. Address: 緑区向原4-2-3. Next place: 木曽路."
2018_1335116__event_002,70703,2018_1335116,2237,2018-02-25 11:12:00,木曽路,Japanese Restaurant,Hachiōji,中央区清新5-10-16,2018_1335116__event_001,元祖一条流がんこ総本家 分店,,,False,"On February 25, 2018 at 11:12, the user visited 木曽路, a Japanese Restaurant in Hachiōji. Address: 中央区清新5-10-16. Previous place: 元祖一条流がんこ総本家 分店."
2018_1357855__event_001,72210,2018_1357855,2526,2017-10-05 00:58:00,ライオン八王子店,Casino,Hachiōji,東町13-2,,,2018_1357855__event_002,ステーキガスト,False,"On October 5, 2017 at 00:58, the user visited ライオン八王子店, a Casino in Hachiōji. Address: 東町13-2. Next place: ステーキガスト."
2018_1357855__event_002,72210,2018_1357855,1559,2017-10-05 06:28:00,ステーキガスト,Steakhouse,Hachiōji,東町1-6,2018_1357855__event_001,ライオン八王子店,2018_1357855__event_003,アプレシオ 八王子駅前店,False,"On October 5, 2017 at 06:28, the user visited ステーキガスト, a Steakhouse in Hachiōji. Address: 東町1-6. Previous place: ライオン八王子店. Next place: アプレシオ 八王子駅前店."
2018_1357855__event_003,72210,2018_1357855,1353,2017-10-05 07:40:00,アプレシオ 八王子駅前店,Internet Cafe,Hachiōji,旭町5-1,2018_1357855__event_002,ステーキガスト,,,False,"On October 5, 2017 at 07:40, the user visited アプレシオ 八王子駅前店, a Internet Cafe in Hachiōji. Address: 旭町5-1. Previous place: ステーキガスト."
2018_1357856__event_001,72210,2018_1357856,575,2017-10-09 00:20:00,モスバーガー,Fast Food Restaurant,Hachiōji,みなみ野1-7-3,,,2018_1357856__event_002,,False,"On October 9, 2017 at 00:20, the user visited モスバーガー, a Fast Food Restaurant in Hachiōji. Address: みなみ野1-7-3."
2018_1357856__event_002,72210,2018_1357856,3568,2017-10-09 01:03:00,,University,Hachiōji,,2018_1357856__event_001,モスバーガー,2018_1357856__event_003,中華料理 多多亭,False,"On October 9, 2017 at 01:03, the user recorded a travel event. Category: University. City: Hachiōji. Previous place: モスバーガー. Next place: 中華料理 多多亭."
2018_1357856__event_003,72210,2018_1357856,4087,2017-10-09 03:37:00,中華料理 多多亭,Chinese Restaurant,Hachiōji,片倉町1781-43,2018_1357856__event_002,,,,False,"On October 9, 2017 at 03:37, the user visited 中華料理 多多亭, a Chinese Restaurant in Hachiōji. Address: 片倉町1781-43."
2018_1357857__event_001,72210,2018_1357857,524,2017-10-11 03:33:00,めじろ台駅 (KO50),Train Station,Hachiōji,めじろ台1-100-1,,,2018_1357857__event_002,ラーメン二郎 めじろ台店,False,"On October 11, 2017 at 03:33, the user visited めじろ台駅 (KO50), a Train Station in Hachiōji. Address: めじろ台1-100-1. Next place: ラーメン二郎 めじろ台店."
2018_1357857__event_002,72210,2018_1357857,4293,2017-10-11 03:44:00,ラーメン二郎 めじろ台店,Ramen Restaurant,Hachiōji,椚田町513-9,2018_1357857__event_001,めじろ台駅 (KO50),2018_1357857__event_003,カラオケまねきねこ,False,"On October 11, 2017 at 03:44, the user visited ラーメン二郎 めじろ台店, a Ramen Restaurant in Hachiōji. Address: 椚田町513-9. Previous place: めじろ台駅 (KO50). Next place: カラオケまねきねこ."
2018_1357857__event_003,72210,2018_1357857,4247,2017-10-11 07:10:00,カラオケまねきねこ,Karaoke Box,Hachiōji,旭町6-6,2018_1357857__event_002,ラーメン二郎 めじろ台店,2018_1357857__event_004,サイゼリヤ,False,"On October 11, 2017 at 07:10, the user visited カラオケまねきねこ, a Karaoke Box in Hachiōji. Address: 旭町6-6. Previous place: ラーメン二郎 めじろ台店. Next place: サイゼリヤ."
2018_1357857__event_004,72210,2018_1357857,1516,2017-10-11 11:31:00,サイゼリヤ,Italian Restaurant,Hachiōji,子安町4-7-1,2018_1357857__event_003,カラオケまねきねこ,2018_1357857__event_005,アプレシオ 八王子駅前店,False,"On October 11, 2017 at 11:31, the user visited サイゼリヤ, a Italian Restaurant in Hachiōji. Address: 子安町4-7-1. Previous place: カラオケまねきねこ. Next place: アプレシオ 八王子駅前店."
2018_1357857__event_005,72210,2018_1357857,1353,2017-10-11 14:05:00,アプレシオ 八王子駅前店,Internet Cafe,Hachiōji,旭町5-1,2018_1357857__event_004,サイゼリヤ,,,False,"On October 11, 2017 at 14:05, the user visited アプレシオ 八王子駅前店, a Internet Cafe in Hachiōji. Address: 旭町5-1. Previous place: サイゼリヤ."
